time	vol_tube_outer	vol_tube_inner	vol_tube_total	vol_blue_inner	vol_blue_outer	vol_blue_total	vol_grey_inner	vol_grey_outer	vol_grey_total	ppr_blue_inner	ppr_blue_outer	ppr_blue_total	ppr_grey_inner	ppr_grey_outer	ppr_grey_total	average_capillary_pressure_inside	average_capillary_pressure_outside	
152.215	8063.4	8944	17007.4	4103.42	4912.04	9015.46	4840.58	3151.36	7991.94	0.45879	0.609178	0.530091	0.54121	0.390822	0.469909	0.533645	0.334041	
161.656	8063.4	8944	17007.4	4190.29	4825.17	9015.46	4753.72	3238.22	7991.94	0.468502	0.598405	0.530091	0.531498	0.401595	0.469909	0.512421	0.334305	
172.248	8063.4	8944	17007.4	4238.79	4776.67	9015.46	4705.21	3286.72	7991.94	0.473925	0.59239	0.530091	0.526075	0.40761	0.469909	0.537106	0.333822	
182.763	8063.4	8944	17007.4	4304.97	4710.49	9015.46	4639.03	3352.91	7991.94	0.481325	0.584181	0.530091	0.518675	0.415819	0.469909	0.526765	0.334523	
193.526	8063.4	8944	17007.4	4377.34	4638.12	9015.46	4566.66	3425.27	7991.94	0.489416	0.575207	0.530091	0.510584	0.424793	0.469909	0.565083	0.333764	
204.114	8063.4	8944	17007.4	4407.09	4608.37	9015.46	4536.91	3455.03	7991.94	0.492743	0.571517	0.530091	0.507257	0.428483	0.469909	0.52245	0.334378	
213.581	8063.4	8944	17007.4	4508.96	4506.51	9015.46	4435.05	3556.89	7991.94	0.504132	0.558884	0.530091	0.495868	0.441116	0.469909	0.542298	0.334373	
223.824	8063.4	8944	17007.4	4495.75	4519.71	9015.46	4448.25	3543.69	7991.94	0.502656	0.560522	0.530091	0.497344	0.439478	0.469909	0.539781	0.333589	
233.742	8063.4	8944	17007.4	4483.14	4532.32	9015.46	4460.86	3531.08	7991.94	0.501246	0.562085	0.530091	0.498754	0.437915	0.469909	0.571392	0.334015	
244.536	8063.4	8944	17007.4	4526.29	4489.17	9015.46	4417.71	3574.22	7991.94	0.50607	0.556735	0.530091	0.49393	0.443265	0.469909	0.543732	0.333925	
255.402	8063.4	8944	17007.4	4579.38	4436.08	9015.46	4364.62	3627.32	7991.94	0.512006	0.55015	0.530091	0.487994	0.44985	0.469909	0.560426	0.333124	
266.931	8063.4	8944	17007.4	4610.52	4404.94	9015.46	4333.48	3658.46	7991.94	0.515488	0.546289	0.530091	0.484512	0.453711	0.469909	0.534326	0.333799	
277.661	8063.4	8944	17007.4	4630.47	4384.99	9015.46	4313.53	3678.41	7991.94	0.517719	0.543814	0.530091	0.482281	0.456186	0.469909	0.552747	0.334269	
288.307	8063.4	8944	17007.4	4664.83	4350.63	9015.46	4279.17	3712.77	7991.94	0.52156	0.539553	0.530091	0.47844	0.460447	0.469909	0.523808	0.333268	
299.955	8063.4	8944	17007.4	4717.65	4297.81	9015.46	4226.35	3765.58	7991.94	0.527465	0.533003	0.530091	0.472535	0.466997	0.469909	0.523615	0.334243	
311.702	8063.4	8944	17007.4	4696.26	4319.21	9015.46	4247.75	3744.19	7991.94	0.525073	0.535656	0.530091	0.474927	0.464344	0.469909	0.554845	0.333295	
323.26	8063.4	8944	17007.4	4744.74	4270.72	9015.46	4199.26	3792.68	7991.94	0.530495	0.529643	0.530091	0.469505	0.470357	0.469909	0.523802	0.3338	
334.788	8063.4	8944	17007.4	4788.3	4227.16	9015.46	4155.7	3836.24	7991.94	0.535365	0.524241	0.530091	0.464635	0.475759	0.469909	0.55323	0.334123	
345.589	8063.4	8944	17007.4	4873.44	4142.03	9015.46	4070.57	3921.37	7991.94	0.544883	0.513683	0.530091	0.455117	0.486317	0.469909	0.545053	0.335223	
357.426	8063.4	8944	17007.4	4881.08	4134.38	9015.46	4062.92	3929.01	7991.94	0.545738	0.512735	0.530091	0.454262	0.487265	0.469909	0.541745	0.334061	
371.043	8063.4	8944	17007.4	4895.24	4120.22	9015.46	4048.76	3943.17	7991.93	0.547321	0.510979	0.530091	0.452679	0.489021	0.469909	0.515038	0.333349	
383.232	8063.4	8944	17007.4	4923.7	4091.76	9015.46	4020.3	3971.64	7991.93	0.550503	0.507449	0.530091	0.449497	0.492551	0.469909	0.524864	0.332837	
396.066	8063.4	8944	17007.4	4970.08	4045.38	9015.46	3973.92	4018.01	7991.93	0.555688	0.501697	0.530091	0.444312	0.498303	0.469909	0.548952	0.334124	
409.308	8063.4	8944	17007.4	5026.42	3989.05	9015.46	3917.59	4074.35	7991.93	0.561987	0.49471	0.530091	0.438013	0.50529	0.469909	0.53788	0.333486	
421.047	8063.4	8944	17007.4	4996.64	4018.82	9015.46	3947.36	4044.58	7991.93	0.558659	0.498403	0.530091	0.441341	0.501597	0.469909	0.542219	0.333637	
435.602	8063.4	8944	17007.4	5042.27	3973.19	9015.46	3901.73	4090.21	7991.93	0.56376	0.492744	0.530091	0.43624	0.507256	0.469909	0.553019	0.333869	
449.102	8063.4	8944	17007.4	5027.34	3988.13	9015.46	3916.67	4075.27	7991.93	0.56209	0.494596	0.530091	0.43791	0.505404	0.469909	0.55557	0.333771	
463.132	8063.4	8944	17007.4	5060.37	3955.09	9015.46	3883.63	4108.3	7991.93	0.565784	0.490499	0.530091	0.434216	0.509501	0.469909	0.510786	0.333192	
476.019	8063.4	8944	17007.4	5097.13	3918.33	9015.46	3846.87	4145.07	7991.93	0.569894	0.48594	0.530091	0.430106	0.51406	0.469909	0.536745	0.334006	
491.334	8063.4	8944	17007.4	5199.38	3816.08	9015.46	3744.62	4247.31	7991.93	0.581326	0.47326	0.530091	0.418674	0.52674	0.469909	0.570407	0.33353	
503.153	8063.4	8944	17007.4	5177.42	3838.04	9015.46	3766.58	4225.35	7991.93	0.578871	0.475984	0.530091	0.421129	0.524016	0.469909	0.555586	0.33405	
518.112	8063.4	8944	17007.4	5130.72	3884.74	9015.46	3813.28	4178.65	7991.93	0.573649	0.481775	0.530091	0.426351	0.518225	0.469909	0.556167	0.334294	
532.048	8063.4	8944	17007.4	5128.42	3887.04	9015.46	3815.58	4176.35	7991.93	0.573392	0.48206	0.530091	0.426608	0.51794	0.469909	0.52371	0.333034	
