time	vol_tube_outer	vol_tube_inner	vol_tube_total	vol_blue_inner	vol_blue_outer	vol_blue_total	vol_grey_inner	vol_grey_outer	vol_grey_total	ppr_blue_inner	ppr_blue_outer	ppr_blue_total	ppr_grey_inner	ppr_grey_outer	ppr_grey_total	average_capillary_pressure_inside	average_capillary_pressure_outside	
117.257	8063.4	8944	17007.4	4753.85	6036.77	10790.6	4190.15	2026.62	6216.77	0.531513	0.748664	0.634467	0.468487	0.251336	0.365533	0.507031	0.33364	
127.447	8063.4	8944	17007.4	4842.78	5947.84	10790.6	4101.22	2115.55	6216.77	0.541456	0.737635	0.634467	0.458544	0.262365	0.365533	0.513711	0.334042	
137.377	8063.4	8944	17007.4	4918.29	5872.34	10790.6	4025.71	2191.06	6216.77	0.549898	0.728271	0.634467	0.450102	0.271729	0.365533	0.507334	0.334358	
146.746	8063.4	8944	17007.4	4977.02	5813.61	10790.6	3966.98	2249.78	6216.77	0.556464	0.720988	0.634467	0.443536	0.279012	0.365533	0.52653	0.334449	
156.562	8063.4	8944	17007.4	5009.18	5781.45	10790.6	3934.82	2281.95	6216.77	0.56006	0.716999	0.634467	0.43994	0.283001	0.365533	0.543194	0.333988	
167.28	8063.4	8944	17007.4	5116.4	5674.23	10790.6	3827.61	2389.16	6216.77	0.572048	0.703703	0.634467	0.427952	0.296297	0.365533	0.508535	0.334671	
178.231	8063.4	8944	17007.4	5155.15	5635.48	10790.6	3788.85	2427.91	6216.77	0.57638	0.698897	0.634467	0.42362	0.301103	0.365533	0.488626	0.333696	
189.361	8063.4	8944	17007.4	5194.23	5596.4	10790.6	3749.77	2467	6216.77	0.58075	0.69405	0.634467	0.41925	0.30595	0.365533	0.523987	0.334563	
201.08	8063.4	8944	17007.4	5288.15	5502.48	10790.6	3655.85	2560.92	6216.77	0.591251	0.682402	0.634467	0.408749	0.317598	0.365533	0.525126	0.334091	
212.138	8063.4	8944	17007.4	5313	5477.63	10790.6	3631	2585.77	6216.77	0.59403	0.67932	0.634467	0.40597	0.32068	0.365533	0.510113	0.334251	
226.394	8063.4	8944	17007.4	5339.46	5451.17	10790.6	3604.54	2612.23	6216.77	0.596988	0.676039	0.634467	0.403012	0.323961	0.365533	0.507633	0.33393	
238.715	8063.4	8944	17007.4	5432.69	5357.94	10790.6	3511.31	2705.46	6216.77	0.607412	0.664477	0.634467	0.392588	0.335523	0.365533	0.530858	0.333225	
250.05	8063.4	8944	17007.4	5458.91	5331.72	10790.6	3485.09	2731.68	6216.77	0.610343	0.661225	0.634467	0.389657	0.338775	0.365533	0.526011	0.334077	
263.203	8063.4	8944	17007.4	5451.18	5339.45	10790.6	3492.82	2723.95	6216.77	0.609479	0.662184	0.634467	0.390521	0.337816	0.365533	0.515033	0.334839	
276.827	8063.4	8944	17007.4	5527.26	5263.36	10790.6	3416.74	2800.03	6216.77	0.617986	0.652748	0.634467	0.382014	0.347252	0.365533	0.530211	0.334317	
290.798	8063.4	8944	17007.4	5564.15	5226.48	10790.6	3379.85	2836.92	6216.77	0.62211	0.648174	0.634467	0.37789	0.351826	0.365533	0.530088	0.332192	
305.715	8063.4	8944	17007.4	5633.56	5157.07	10790.6	3310.44	2906.33	6216.77	0.62987	0.639565	0.634467	0.37013	0.360435	0.365533	0.523737	0.333244	
321.792	8063.4	8944	17007.4	5688.88	5101.75	10790.6	3255.12	2961.65	6216.77	0.636056	0.632705	0.634467	0.363944	0.367295	0.365533	0.519742	0.333672	
336.739	8063.4	8944	17007.4	5718.09	5072.54	10790.6	3225.92	2990.85	6216.77	0.639321	0.629083	0.634467	0.360679	0.370917	0.365533	0.532375	0.334366	
351.737	8063.4	8944	17007.4	5730.38	5060.25	10790.6	3213.62	3003.14	6216.77	0.640695	0.627559	0.634467	0.359305	0.372441	0.365533	0.512902	0.334826	
367.305	8063.4	8944	17007.4	5753.75	5036.88	10790.6	3190.25	3026.52	6216.77	0.643309	0.62466	0.634467	0.356691	0.37534	0.365533	0.525393	0.334618	
385.879	8063.4	8944	17007.4	5795.5	4995.13	10790.6	3148.5	3068.26	6216.77	0.647976	0.619482	0.634467	0.352024	0.380518	0.365533	0.525221	0.333288	
404.574	8063.4	8944	17007.4	5809.68	4980.95	10790.6	3134.32	3082.45	6216.77	0.649562	0.617723	0.634467	0.350438	0.382277	0.365533	0.528442	0.333156	
423.139	8063.4	8944	17007.4	5843.83	4946.8	10790.6	3100.17	3116.6	6216.77	0.65338	0.613488	0.634467	0.34662	0.386512	0.365533	0.505565	0.334662	
441.733	8063.4	8944	17007.4	5946.66	4843.97	10790.6	2997.34	3219.42	6216.77	0.664877	0.600736	0.634467	0.335123	0.399264	0.365533	0.534542	0.333319	
460.888	8063.4	8944	17007.4	5957.58	4833.05	10790.6	2986.42	3230.35	6216.77	0.666098	0.599381	0.634467	0.333902	0.400619	0.365533	0.52595	0.333455	
479.218	8063.4	8944	17007.4	6018.31	4772.32	10790.6	2925.69	3291.07	6216.77	0.672888	0.59185	0.634467	0.327112	0.40815	0.365533	0.526829	0.334262	
495.283	8063.4	8944	17007.4	6033.45	4757.18	10790.6	2910.55	3306.22	6216.77	0.674581	0.589972	0.634467	0.325419	0.410028	0.365533	0.510439	0.33324	
514.595	8063.4	8944	17007.4	6045.58	4745.05	10790.6	2898.42	3318.35	6216.77	0.675937	0.588468	0.634467	0.324063	0.411532	0.365533	0.53242	0.333296	
533.681	8063.4	8944	17007.4	6084.17	4706.46	10790.6	2859.83	3356.93	6216.77	0.680251	0.583682	0.634467	0.319749	0.416318	0.365533	0.514172	0.332449	
553.493	8063.4	8944	17007.4	6100.9	4689.73	10790.6	2843.1	3373.66	6216.77	0.682122	0.581608	0.634467	0.317878	0.418392	0.365533	0.555425	0.333895	
572.613	8063.4	8944	17007.4	6161.35	4629.28	10790.6	2782.65	3434.12	6216.77	0.688881	0.57411	0.634467	0.311119	0.42589	0.365533	0.530396	0.333947	
590.405	8063.4	8944	17007.4	6137.24	4653.39	10790.6	2806.76	3410.01	6216.77	0.686185	0.5771	0.634467	0.313815	0.4229	0.365533	0.534705	0.333671	
609.659	8063.4	8944	17007.4	6136.57	4654.06	10790.6	2807.43	3409.33	6216.77	0.68611	0.577184	0.634467	0.31389	0.422816	0.365533	0.53734	0.333286	
626.833	8063.4	8944	17007.4	6163.47	4627.16	10790.6	2780.53	3436.24	6216.77	0.689118	0.573847	0.634467	0.310882	0.426153	0.365533	0.51753	0.333407	
644.565	8063.4	8944	17007.4	6203.91	4586.72	10790.6	2740.09	3476.67	6216.77	0.693639	0.568832	0.634467	0.306361	0.431168	0.365533	0.523988	0.332881	
664.508	8063.4	8944	17007.4	6258.63	4532	10790.6	2685.37	3531.4	6216.77	0.699758	0.562046	0.634467	0.300242	0.437954	0.365533	0.535289	0.333102	
